team,game_id,Decision_Score,win,pyth_strength
AZ,400,43.454205531409876,1,0.5605587468378446
AZ,418,44.09922799392582,1,0.5605587468378446
AZ,428,45.26706290832425,0,0.5605587468378446
AZ,443,44.09922799392582,0,0.5605587468378446
AZ,466,37.81355253594534,1,0.5605587468378446
AZ,480,48.99406015354474,1,0.5605587468378446
AZ,496,42.89011421142653,1,0.5605587468378446
AZ,513,48.133761186373675,0,0.5605587468378446
AZ,520,50.135870810854705,1,0.5605587468378446
AZ,533,47.379958567912134,1,0.5605587468378446
AZ,548,50.135870810854705,1,0.5605587468378446
AZ,558,47.379958567912134,0,0.5605587468378446
AZ,573,42.89560943714047,0,0.5605587468378446
AZ,589,44.20908834863736,0,0.5605587468378446
AZ,601,49.04221426950318,0,0.5605587468378446
AZ,615,48.949348046550845,1,0.5605587468378446
AZ,630,49.04221426950318,1,0.5605587468378446
AZ,653,47.28190843170287,1,0.5605587468378446
AZ,671,46.27871644379916,1,0.5605587468378446
AZ,686,47.53700915912232,0,0.5605587468378446
AZ,698,48.14477451433149,0,0.5605587468378446
AZ,719,47.01585351814797,0,0.5605587468378446
AZ,735,48.977778012399384,1,0.5605587468378446
AZ,739,48.07454754529404,1,0.5605587468378446
AZ,747,43.39033493736225,1,0.5605587468378446
AZ,762,46.27871644379916,1,0.5605587468378446
AZ,778,45.5478441310229,0,0.5605587468378446
AZ,793,41.899473760672045,0,0.5605587468378446
AZ,805,38.03373684926175,1,0.5605587468378446
AZ,821,41.07331173496074,1,0.5605587468378446
AZ,843,38.03373684926175,1,0.5605587468378446
AZ,854,41.57344895591207,1,0.5605587468378446
AZ,870,42.98941073536069,0,0.5605587468378446
AZ,884,46.074276720810886,0,0.5605587468378446
AZ,901,39.39545098412686,0,0.5605587468378446
AZ,911,46.86034075509327,1,0.5605587468378446
AZ,940,43.34810085109071,0,0.5605587468378446
AZ,952,40.14125777522272,1,0.5605587468378446
AZ,969,42.276942100158315,1,0.5605587468378446
AZ,979,40.59505109318092,1,0.5605587468378446
AZ,989,40.343707563851815,1,0.5605587468378446
AZ,1005,45.444378975644646,0,0.5605587468378446
AZ,1031,42.76165472315295,0,0.5605587468378446
AZ,1050,46.41554098865433,1,0.5605587468378446
AZ,1065,39.824868367487774,1,0.5605587468378446
AZ,1084,46.41554098865433,1,0.5605587468378446
AZ,1094,41.6648454478981,0,0.5605587468378446
AZ,1113,43.784534248058556,0,0.5605587468378446
AZ,1125,41.6648454478981,0,0.5605587468378446
AZ,1137,39.491043908384775,0,0.5605587468378446
AZ,1151,41.89598253163744,0,0.5605587468378446
BAL,4,56.75964073180928,0,0.5060196118724857
BAL,17,55.89555501841662,0,0.5060196118724857
BAL,53,54.0272715792145,1,0.5060196118724857
BAL,67,51.56879694527669,1,0.5060196118724857
BAL,83,56.28406576119502,1,0.5060196118724857
BAL,110,52.18003652133376,0,0.5060196118724857
BAL,128,52.44524594706495,1,0.5060196118724857
BAL,134,53.163366121821724,1,0.5060196118724857
BAL,147,50.81767930999546,1,0.5060196118724857
BAL,162,52.18003652133376,0,0.5060196118724857
BAL,179,53.54891492991626,0,0.5060196118724857
BAL,192,50.529702126066674,0,0.5060196118724857
BAL,207,52.18003652133376,0,0.5060196118724857
BAL,218,49.89578399735013,1,0.5060196118724857
BAL,239,48.27962095001365,0,0.5060196118724857
BAL,254,51.794388425822284,0,0.5060196118724857
BAL,267,56.07834208725709,0,0.5060196118724857
BAL,272,51.343951266304295,1,0.5060196118724857
BAL,289,50.9802993019377,0,0.5060196118724857
BAL,300,48.7712638895093,1,0.5060196118724857
BAL,317,49.37810640956426,1,0.5060196118724857
BAL,328,56.67291257648563,1,0.5060196118724857
BAL,349,54.24035002635976,1,0.5060196118724857
BAL,351,50.65082600288457,1,0.5060196118724857
BAL,366,48.61717329581838,0,0.5060196118724857
BAL,374,52.135329834009795,0,0.5060196118724857
BAL,391,56.98193450887139,1,0.5060196118724857
BAL,406,51.16279847284188,0,0.5060196118724857
BAL,422,50.67578463903945,0,0.5060196118724857
BAL,440,50.890614400613835,0,0.5060196118724857
BAL,453,50.30527261687821,1,0.5060196118724857
BAL,471,44.447688498942135,1,0.5060196118724857
BAL,482,45.31540248243367,0,0.5060196118724857
BAL,505,43.31963055570331,0,0.5060196118724857
BAL,530,44.447688498942135,0,0.5060196118724857
BAL,545,46.5255736079922,1,0.5060196118724857
BAL,554,43.34679199765952,1,0.5060196118724857
BAL,561,52.37071278616663,1,0.5060196118724857
BAL,580,47.10730025437034,0,0.5060196118724857
BAL,593,48.87492760837621,1,0.5060196118724857
BAL,609,45.86995153902174,1,0.5060196118724857
BAL,623,42.08926486963304,1,0.5060196118724857
BAL,649,46.2087238631182,0,0.5060196118724857
BAL,660,36.14808703226203,0,0.5060196118724857
BAL,677,38.57006664364119,0,0.5060196118724857
BAL,689,29.89181269931966,1,0.5060196118724857
BAL,707,52.45762626095677,0,0.5060196118724857
BAL,722,34.573808313186035,0,0.5060196118724857
BAL,736,46.709965829601614,0,0.5060196118724857
BAL,745,42.25330295964588,0,0.5060196118724857
BAL,746,43.47779824747867,0,0.5060196118724857
BAL,761,47.03100087070444,1,0.5060196118724857
BAL,776,45.16198150456968,0,0.5060196118724857
BAL,792,45.128794423641004,1,0.5060196118724857
BAL,804,44.88701801435341,1,0.5060196118724857
BAL,818,45.30954311272093,1,0.5060196118724857
BAL,849,44.88701801435341,1,0.5060196118724857
BAL,867,40.10114076255923,1,0.5060196118724857
BAL,881,42.73717110149267,0,0.5060196118724857
BAL,906,48.76736291402842,1,0.5060196118724857
BAL,924,48.58595082890878,1,0.5060196118724857
BAL,933,43.07996497896985,1,0.5060196118724857
BAL,938,38.98160266139518,0,0.5060196118724857
BAL,958,46.864737533279225,0,0.5060196118724857
BAL,967,43.9195139077179,0,0.5060196118724857
BAL,983,40.63971591179915,1,0.5060196118724857
BAL,999,51.541910946776056,1,0.5060196118724857
BAL,1009,37.568786050720604,1,0.5060196118724857
BAL,1026,43.239619198716056,0,0.5060196118724857
BAL,1043,45.79602104839689,1,0.5060196118724857
BAL,1057,39.34995745668122,0,0.5060196118724857
BAL,1074,47.50534348438966,0,0.5060196118724857
BAL,1091,45.32650476696741,1,0.5060196118724857
BAL,1104,37.96733071261479,0,0.5060196118724857
BAL,1119,40.742509277568324,1,0.5060196118724857
BAL,1129,46.898070963564265,0,0.5060196118724857
BAL,1147,45.97290299545701,0,0.5060196118724857
BAL,1155,42.429045487047134,0,0.5060196118724857
BOS,11,55.54169191656652,1,0.463606032408299
BOS,26,55.84452168507818,0,0.463606032408299
BOS,47,56.31914927012783,1,0.463606032408299
BOS,60,57.243005433485074,1,0.463606032408299
BOS,75,57.104055459921234,1,0.463606032408299
BOS,93,57.62285800579234,1,0.463606032408299
BOS,108,56.69112099575403,1,0.463606032408299
BOS,121,50.969868688893456,1,0.463606032408299
