date,key_mlbam,name,rank,predicted_probability,metric,probability,Matchup_Hit_Probability,Model_Hit_Probability,actual_hit,at_bats,model_version,strategy
2026-04-09,605170,Víctor Caratini,3,0.6104462721953335,Game_Hit_Probability,0.5772172357575787,0.8106001511476415,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-09,519317,Giancarlo Stanton,4,0.6138492834736186,Game_Hit_Probability,0.6432674909923028,0.6934475587954109,,0,3.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-09,670242,Matt Wallner,5,0.6299820957267765,Game_Hit_Probability,0.568390487557227,0.7602117865780728,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-09,690993,Colt Keith,1,0.6347605556382152,Game_Hit_Probability,0.6518957498957286,0.7058643363529378,,1,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-09,700250,Ben Rice,2,0.6178858257581662,Game_Hit_Probability,0.5946441013610395,0.7201997889935455,,1,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-09,669364,Xavier Edwards,3,0.6389396246843055,Game_Hit_Probability,0.6664178189003969,0.5969710428728161,,1,5.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-09,592450,Aaron Judge,4,0.5775635859412456,Game_Hit_Probability,0.5508233354354474,0.7632807446764084,,0,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-09,641355,Cody Bellinger,5,0.5963135859412455,Game_Hit_Probability,0.5604988185746276,0.7084000491176239,,0,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-10,669364,Xavier Edwards,1,0.6438933611381472,Game_Hit_Probability,0.6597292563117272,,,1,4.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-10,690993,Colt Keith,2,0.6435361485071865,Game_Hit_Probability,0.6507012320882943,,,1,4.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-10,621493,Taylor Ward,3,0.6252929052639433,Game_Hit_Probability,0.6544666961409253,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-10,686948,Drake Baldwin,4,0.6531790754238616,Game_Hit_Probability,0.6183962026109312,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-10,672640,Otto Lopez,5,0.6435361485071865,Game_Hit_Probability,0.6084585449505561,,,0,3.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-10,669364,Xavier Edwards,1,0.6438933611381472,Game_Hit_Probability,0.6597292563117272,0.7946573370705301,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-10,621493,Taylor Ward,2,0.6252929052639433,Game_Hit_Probability,0.6544666961409253,0.7087464115460729,,1,5.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-10,691777,Max Muncy,3,0.6435361485071865,Game_Hit_Probability,0.6317509878592589,0.6994048292457078,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-10,677800,Wilyer Abreu,4,0.6339773249777747,Game_Hit_Probability,0.6481744747788356,0.6772580298175517,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-10,519317,Giancarlo Stanton,5,0.5948937536450719,Game_Hit_Probability,0.6327666795919233,0.7194675865586522,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-10,669364,Xavier Edwards,1,0.6438933611381472,Game_Hit_Probability,0.6597292563117272,0.7946573370705301,,1,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-10,621493,Taylor Ward,2,0.6252929052639433,Game_Hit_Probability,0.6544666961409253,0.7087464115460729,,1,5.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-10,656811,Ryan O'Hearn,3,0.6234922384935568,Game_Hit_Probability,0.6048606577554527,0.7128261024071991,,1,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-10,672640,Otto Lopez,4,0.6435361485071865,Game_Hit_Probability,0.6084585449505561,0.6765992902893382,,0,3.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-10,671277,Luis García,5,0.5879320149618765,Game_Hit_Probability,0.6047928326550004,0.7158952805986065,,1,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-11,690993,Colt Keith,1,0.6522111345892183,Game_Hit_Probability,0.6633784140126845,,,1,4.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-11,669364,Xavier Edwards,2,0.6521814344401311,Game_Hit_Probability,0.6573493510392276,,,0,4.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-11,621493,Taylor Ward,3,0.6344479766944814,Game_Hit_Probability,0.6542037578049634,,,0,4.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-11,686948,Drake Baldwin,4,0.6614671487258454,Game_Hit_Probability,0.6255524278862905,,,1,4.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-11,665833,Oneil Cruz,5,0.66176995811863,Game_Hit_Probability,0.5927956200064353,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-11,681624,Andy Pages,1,0.6344479766944814,Game_Hit_Probability,0.7089772635588292,0.7755886500104718,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-11,621493,Taylor Ward,2,0.6344479766944814,Game_Hit_Probability,0.6542037578049634,0.8177786319141135,,0,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-11,677800,Wilyer Abreu,3,0.6426523110598066,Game_Hit_Probability,0.6565760706071908,0.7702557611876479,,0,5.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-11,607208,Trea Turner,4,0.6344479766944814,Game_Hit_Probability,0.6019689774702895,0.8312479622079677,,0,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-11,545121,Ildemaro Vargas,5,0.6608590826967617,Game_Hit_Probability,0.634744886377788,0.7183732971482083,,,0.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-11,621493,Taylor Ward,1,0.6344479766944814,Game_Hit_Probability,0.6542037578049634,0.8177786319141135,,0,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-11,607208,Trea Turner,2,0.6344479766944814,Game_Hit_Probability,0.6019689774702895,0.8312479622079677,,0,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-11,669364,Xavier Edwards,3,0.6521814344401311,Game_Hit_Probability,0.6573493510392276,0.6627881105967943,,0,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-11,690993,Colt Keith,4,0.6522111345892183,Game_Hit_Probability,0.6633784140126845,0.6180562295251633,,1,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-11,668939,Adley Rutschman,5,0.5615844880412376,Game_Hit_Probability,0.5966854486773596,0.7882332947344479,,,0.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-12,690993,Colt Keith,1,0.6571218233220942,Game_Hit_Probability,0.6621313785138361,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-12,665833,Oneil Cruz,2,0.666680646851506,Game_Hit_Probability,0.628410881469039,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-12,686948,Drake Baldwin,3,0.6661074725650461,Game_Hit_Probability,0.6259469625929026,,,0,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-12,669364,Xavier Edwards,4,0.6306610439936176,Game_Hit_Probability,0.6387962219616878,,,1,4.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-12,672580,Maikel García,5,0.6433303890281894,Game_Hit_Probability,0.6119837303681435,,,0,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-12,681624,Andy Pages,1,0.6398141310144019,Game_Hit_Probability,0.7035735911309113,0.7985479620880552,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-12,677800,Wilyer Abreu,2,0.6302553074849901,Game_Hit_Probability,0.6446688904328612,0.8295370674181515,,0,5.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-12,691777,Max Muncy,3,0.6571218233220942,Game_Hit_Probability,0.6461666864351379,0.7447692997925333,,0,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-12,665742,Juan Soto,4,0.6435357083650337,Game_Hit_Probability,0.6163823150627945,0.7882642016378788,,,0.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-12,802415,Chandler Simpson,5,0.6744295156297866,Game_Hit_Probability,0.6489372969521184,0.7110316603795075,,1,4.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
2026-04-12,661388,William Contreras,1,0.6477657854671974,Game_Hit_Probability,0.590497285584408,0.7892830781687273,,1,5.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-12,656305,Matt Chapman,2,0.6230717582793318,Game_Hit_Probability,0.62295063689762,0.7710456399411811,,0,4.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-12,665489,Vladimir Guerrero,3,0.603388791647886,Game_Hit_Probability,0.6153025719464444,0.7800652674783057,,1,5.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-12,650333,Luis Arráez,4,0.6230717582793318,Game_Hit_Probability,0.6127512700465281,0.7443793934655629,,,0.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-12,671277,Luis García,5,0.6022620525192418,Game_Hit_Probability,0.6153794895350537,0.7639047883956857,,0,3.0,backtest-c2-current-heuristic,c2_current_heuristic
2026-04-13,665833,Oneil Cruz,1,0.6729795021272859,Game_Hit_Probability,0.6274310327755558,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-13,669364,Xavier Edwards,2,0.6370784711809445,Game_Hit_Probability,0.6408934451729021,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-13,621566,Matt Olson,3,0.6721133143865194,Game_Hit_Probability,0.60000545673329,,,1,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-13,700250,Ben Rice,4,0.6481959583984584,Game_Hit_Probability,0.6157409807586195,,,1,3.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-13,607043,Brandon Nimmo,5,0.6105530315390505,Game_Hit_Probability,0.6473758226603734,,,0,5.0,backtest-c0-legacy-approach,c0_legacy_approach
2026-04-13,607043,Brandon Nimmo,1,0.6105530315390505,Game_Hit_Probability,0.6473758226603734,0.8580484987009576,,0,5.0,backtest-c1-wave-vs-pave,c1_wave_vs_pave
