date,game_pk,home_team,away_team,predicted_winner,predicted_loser,predicted_probability,above_threshold,status,market_home_win_probability,market_predicted_winner_probability,bet_units,bet_side,bet_team,bet_moneyline,bet_profit_units
2026-07-10,824252,DET,PHI,DET,PHI,0.5883267385100712,True,win,,,0.0,,,,
2026-07-10,823278,SD,TOR,SD,TOR,0.5865618711461011,True,loss,,,0.0,,,,
2026-07-09,823683,MIN,CLE,MIN,CLE,0.6492665413365162,True,loss,,,0.0,,,,
2026-07-09,823034,STL,MIL,MIL,STL,0.5884139887020282,True,win,,,0.0,,,,
2026-07-08,824253,DET,ATH,DET,ATH,0.6326082750501278,True,win,,,0.0,,,,
2026-07-08,823202,SF,TOR,SF,TOR,0.5913797633148716,True,loss,,,0.0,,,,
2026-07-07,822956,TB,NYY,TB,NYY,0.6325396375661696,True,win,,,0.0,,,,
2026-07-07,822881,TEX,LAA,TEX,LAA,0.6007953065486082,True,win,,,0.0,,,,
2026-07-06,822958,TB,NYY,TB,NYY,0.5910566942950538,True,loss,,,0.0,,,,
2026-07-06,824089,KC,PHI,PHI,KC,0.6091930673299717,True,loss,,,0.0,,,,
2026-07-06,824900,ATL,NYM,ATL,NYM,0.5842145293624397,True,loss,,,0.0,,,,
2026-07-05,824980,ATH,MIA,MIA,ATH,0.6028334488726067,True,win,,,0.0,,,,
2026-07-05,824172,HOU,TB,TB,HOU,0.5854766554258841,True,loss,,,0.0,,,,
2026-07-04,825063,AZ,MIL,MIL,AZ,0.6537535575117118,True,loss,,,0.0,,,,
2026-07-04,824171,HOU,TB,TB,HOU,0.601185971895073,True,loss,,,0.0,,,,
2026-07-04,823932,LAD,SD,LAD,SD,0.5885608757136592,True,win,,,0.0,,,,
2026-07-03,824498,CIN,BAL,BAL,CIN,0.5846508941649713,True,win,,,0.0,,,,
2026-07-03,824982,ATH,MIA,MIA,ATH,0.5877076056445358,True,win,,,0.0,,,,
2026-07-03,824173,HOU,TB,TB,HOU,0.5934383468175827,True,win,,,0.0,,,,
2026-07-02,824093,KC,TB,TB,KC,0.6410658901101465,True,win,,,0.0,,,,
2026-07-02,823765,MIL,CIN,MIL,CIN,0.6164267553994991,True,loss,,,0.0,,,,
2026-07-01,823530,NYY,DET,DET,NYY,0.5978197539476511,True,win,,,0.0,,,,
2026-06-30,824984,ATH,LAD,LAD,ATH,0.6052372821218879,True,win,,,0.0,,,,
2026-06-29,823771,MIL,CIN,MIL,CIN,0.5882508010266552,True,win,,,0.0,,,,
2026-06-29,824662,CHC,SD,CHC,SD,0.5963390801467735,True,win,,,0.0,,,,
2026-06-28,822959,TB,AZ,TB,AZ,0.6124500958509504,True,win,,,0.0,,,,
2026-06-27,822960,TB,AZ,AZ,TB,0.5813659237037366,True,loss,,,0.0,,,,
2026-06-27,823609,NYM,PHI,PHI,NYM,0.6132674750084602,True,loss,,,0.0,,,,
2026-06-25,824747,BOS,NYY,NYY,BOS,0.5842762940034627,True,loss,,,0.0,,,,
2026-06-25,823612,NYM,CHC,CHC,NYM,0.6527722263987703,True,win,,,0.0,,,,
2026-06-24,823613,NYM,CHC,CHC,NYM,0.5925705509880556,True,win,,,0.0,,,,
2026-06-24,823611,NYM,CHC,CHC,NYM,0.5922352020098951,True,win,,,0.0,,,,
2026-06-23,824501,CIN,MIL,MIL,CIN,0.5966853712361373,True,win,,,0.0,,,,
2026-06-22,824502,CIN,MIL,MIL,CIN,0.651480707930472,True,win,,,0.0,,,,
2026-06-22,823040,STL,AZ,STL,AZ,0.5925013137071079,True,win,,,0.0,,,,
2026-06-21,825067,AZ,MIN,MIN,AZ,0.6046255615461047,True,win,,,0.0,,,,
2026-06-21,823531,NYY,CIN,NYY,CIN,0.6764742746459078,True,loss,,,0.0,,,,
2026-06-21,823449,PHI,NYM,PHI,NYM,0.595879022879135,True,win,,,0.0,,,,
2026-06-20,823937,LAD,BAL,LAD,BAL,0.6090816456791089,True,loss,,,0.0,,,,
2026-06-19,824910,ATL,MIL,MIL,ATL,0.5888966024132182,True,loss,,,0.0,,,,
2026-06-19,823124,SEA,BOS,SEA,BOS,0.6020000992547939,True,loss,,,0.0,,,,
2026-06-17,823940,LAD,TB,LAD,TB,0.613761809268173,True,win,,,0.0,,,,
2026-06-16,824667,CHC,COL,COL,CHC,0.6133345574024465,True,win,,,0.0,,,,
2026-06-15,825071,AZ,LAA,LAA,AZ,0.5825052087307021,True,loss,,,0.0,,,,
2026-06-15,823938,LAD,TB,LAD,TB,0.5873184865820894,True,win,,,0.0,,,,
2026-06-14,823693,MIN,STL,STL,MIN,0.5990604922878433,True,loss,,,0.0,,,,
2026-06-14,823615,NYM,ATL,ATL,NYM,0.5940435208375803,True,loss,,,0.0,,,,
2026-06-13,824426,CLE,DET,DET,CLE,0.6413906336465097,True,loss,,,0.0,,,,
2026-06-13,824100,KC,HOU,KC,HOU,0.5845271820597266,True,loss,,,0.0,,,,
2026-06-13,824828,BAL,SD,BAL,SD,0.5885300908142999,True,loss,,,0.0,,,,
2026-06-12,824826,BAL,SD,BAL,SD,0.6000946336909911,True,win,,,0.0,,,,
2026-06-12,823778,MIL,PHI,MIL,PHI,0.6088143722571333,True,win,,,0.0,,,,
2026-06-11,824346,COL,CHC,COL,CHC,0.6458932269706144,True,loss,,,0.0,,,,
