key_mlbam,name_first,name_last,team,PA_L,PA_R,WAVE,WAVE_L,WAVE_R,probability_L,probability_R,probability,WAVE_CI_Low,WAVE_CI_High,probability_CI_Low,probability_CI_High,Game_Hit_Probability,Game_Hit_Probability_CI_Low,Game_Hit_Probability_CI_High,Consistency,Approach,Expected_Bases,Expected_BB,Expected_HBP,Expected_RBI,Exit_Velo,Barrel_Rate,xBA,xwOBA,Fastball_WAVE,Breaking_WAVE,Offspeed_WAVE,WAVE_Home,WAVE_Away,Whiff_Rate,Chase_Rate,Decision_Score,Decision_Score_N,Last_Game_Date,avg_batting_order,start_rate,Recent_Avg_Batting_Order,Expected_PA
687952,Christian,Encarnacion-Strand,BAL,65.0,95,0.22414994074625139,0.23618464428038694,0.21591566990710603,0.6255427479860904,0.5880251687021472,0.603580599255824,0.17820358475186987,0.30910566771317033,0.5110664940354376,0.7402645069850398,0.5500060595841836,0.3907745474012537,0.670648679349887,-0.05357453967164039,0.331972987038156,1.419120542019774,0.19781768626412427,0.13900095449329095,0.521354552877825,90.59893739507021,0.13642824856767166,0.3336803905369471,0.4093394615927609,0.20330048292902067,0.23611672656483979,0.34112318840579714,0.15634920634920635,0.2701142783769902,0.2639050232644513,0.4427750275027503,45.24854738461023,609,2026-09-09,5.25,0.8,5.5,3.6457727272727274
691026,Masyn,Winn,STL,126.0,361,0.20489112900960676,0.2308889619117041,0.1958170931490409,0.6043669399346516,0.5368772888887994,0.5550731212056799,0.1775593027666336,0.2499544189244061,0.49865811974246177,0.6379347101528821,0.5498028191147535,0.5225718017226483,0.6937025053469227,-0.005270302090926382,0.30518076685370804,0.4060255532740133,0.12479047836337365,0.008803901437371664,0.12479047836337366,86.0553580060423,0.028052438498057834,0.2928825330887642,0.3137806340814271,0.11636904761904762,0.17829851308112177,0.11833333333333333,0.16982142857142857,0.1153390956022535,0.2288925597711612,0.2537516460832316,62.14186007981869,1960,2026-09-08,7.0,0.1,8.0,3.5321818181818183
671218,Heliot,Ramos,NYY,97.0,291,0.19986711289768563,0.2325767351917151,0.1889639054663425,0.6257530019381119,0.5405007537260194,0.5630208016110293,0.18554634516045412,0.26831440596050893,0.5332706759812825,0.6864804430970877,0.5491859084225534,0.5525444329688796,0.7363575175690247,-0.01383489318847586,0.3092030903935474,0.9824196915291217,0.4407868137309833,0.16586179123711342,0.4427841993335883,86.37622394618614,0.11903468931824321,0.2729297856774605,0.3415903526624604,0.12641815077794594,0.21487704918032785,0.17272727272727273,0.29894469676729896,0.14585805700988946,0.29900563308305805,0.28373969685856704,67.13144879105718,1544,2026-09-10,3.4444444444444446,0.45,4.0,3.7127954545454545
814439,Ryan,Waldschmidt,AZ,78.0,187,0.21307467146740838,0.22289832360702028,0.20897710533430824,0.5848802350578954,0.5583716345232188,0.5662959098357112,0.19045931768010788,0.2925073325912437,0.5212674887234832,0.7007140748061755,0.549123088612022,0.4736651586070436,0.6912227086959367,-0.01717282122368924,0.3109661590773409,0.6324884584504215,0.40119379767161784,0.023696306704134886,0.12195503813729423,78.35723939334189,0.06735597620690788,0.30315559786716617,0.32486491135101386,0.16909322886716505,0.26154753761969907,0.18572293447293448,0.29716848539429186,0.1440873015873016,0.26236325385694254,0.2702129555682909,57.53348948088731,1062,2026-09-08,9.0,0.75,9.0,3.4862954545454543
656577,Alex,Jackson,MIN,24.0,48,0.19071007959806585,0.0820075601554022,0.24506133931939772,0.2687739581526065,0.642434544595945,0.5388833546749496,0.19938056188836684,0.40505742669349065,0.5567008134421358,0.8503950351479225,0.5490636732604985,0.3545793874685879,0.7124414646960879,0.010180318585548909,0.2958812741767679,0.704861111111111,0.48368055555555556,0.017013888888888887,0.05104166666666666,43.621874999999996,0.003977272727272727,0.144075,0.13713579545454546,0.39871630295250327,0.15714285714285714,0.1225,0.4041666666666667,0.13106060606060604,0.31294594594594594,0.2620936330736674,48.09090032774243,266,2026-09-06,,0.0,,3.658371212121212
663616,Trevor,Larnach,MIN,54.0,372,0.22248348812606317,0.20582503478228562,0.22490165070822443,0.5639198032353505,0.6004798617398215,0.5959728312260615,0.19697472636862878,0.27725002472902044,0.5461633274757364,0.6894216142178615,0.5487783324619082,0.4650073200605258,0.6408201434424556,-0.04719449876415327,0.32705697651284027,1.3597311272277113,0.24389934132156116,0.045887785252143036,0.31796037418541095,86.45387634803923,0.04948039215686274,0.3107238198529412,0.31522162990196084,0.24459945507817848,0.18171393557422968,0.2153618409389072,0.23760449774663128,0.19891399670911963,0.26110617174462936,0.3013603761923212,59.96008160175039,1683,2026-09-09,6.1875,0.8,6.5,3.601318181818182
595978,Austin,Hedges,CLE,102.0,113,0.21348708406730743,0.214895965821168,0.21221535009479614,0.5762301089028169,0.5710731536704556,0.5735252947275168,0.17690110829941946,0.28846527780266296,0.49885187519411955,0.701124042398682,0.5486489830740042,0.44808736490792916,0.6789568850245826,-0.02487631165351256,0.31466406971947064,0.6170758108935128,0.4261621277029784,0.0028488372093023254,0.3604850061199511,73.61152539424862,0.018031076066790355,0.19107848832714908,0.19402393127705628,0.19754578754578753,0.061633015699445445,0.6895833333333334,0.13304093567251463,0.2810508361760546,0.2710573349262336,0.27984539542447795,53.422619047619044,840,2026-09-07,7.888888888888889,0.45,7.666666666666667,3.5486818181818185
572233,Christian,Walker,HOU,132.0,443,0.20744999832037148,0.19568148974981822,0.2109566419576469,0.5454733870744704,0.5759599063658294,0.5690963565590181,0.1758408220651264,0.24196176469742364,0.5035448635122947,0.6332526496825792,0.5478989132505203,0.5061293117656545,0.6664732027598905,-0.02119744330849782,0.31180727529351665,1.2091692601067887,0.16715217391304346,0.033050724637681154,0.5081060640732266,86.16380651573343,0.07779223659681513,0.30288392816634097,0.3521214057902657,0.15527334223117356,0.35052580791644594,0.1713709677419355,0.17761624340571708,0.20940764413647855,0.2374913342693804,0.29063013387115594,54.14671361804092,2256,2026-09-10,5.722222222222222,0.9,6.0,3.6209545454545453
553993,Eugenio,Suárez,CIN,110.0,333,0.20328261103911296,0.17611945979972402,0.212255423760833,0.5070049711847813,0.5814662438391907,0.5637976462066969,0.14962753611157575,0.2215140747371212,0.44662223407735024,0.599146930424433,0.5467801119004247,0.4349725864921189,0.6168223413435806,-0.017017534306272175,0.30827334008209384,1.7586790461135788,0.40325337841937914,0.07406884875846502,0.6652754617830531,87.34423531730391,0.18553655892786758,0.3609264756602286,0.49279037002365,0.23929047466493586,0.086247475179622,0.03331485587583148,0.18398050715887532,0.15792496074746346,0.2605516517566533,0.23397107378951398,55.39078915444615,1838,2026-09-08,5.125,0.8,5.4,3.650736363636364
645302,Víctor,Robles,SEA,47.0,96,0.20308490827168466,0.15763293765943623,0.22533743555059793,0.4661043500316274,0.6070542323850658,0.5641583930842835,0.17542583834806422,0.31381922498530024,0.5062157581718336,0.747865958279477,0.5467743366686497,0.3700446464458318,0.650429762471215,-0.017384056415633786,0.3084673311547105,0.6542657342657344,0.2745104895104895,0.01284965034965035,0.2402797202797203,54.98700114678899,0.003211009174311927,0.15879466743119267,0.15811576834862384,0.15946428571428573,0.24345238095238098,0.06813725490196078,0.16603260869565217,0.18172458172458172,0.12310945914819404,0.37323588761702264,40.59961359310122,515,2026-09-01,8.0,0.05,,3.658371212121212
